Date,TF_IDF
2019.12.10,"[0.11393699217216242, 0.22897870776367227, 0.11007953511554014, 0.06554356392082962, 0.09709900956380986, 0.1012936002768787, 0.0799548348240626, 0.23131847710381043, 0.1012936002768787, 0.11666778035628317, 0.18718211938637985, 0.119827428621548, 0.13594578330018028, 0.0903828246134763, 0.4814996339238154, 0.17395613874201923, 0.12766765518995912, 0.25644079879007853, 0.16599063420236562, 0.605763775858374]"
2019.12.10,"[0.3867967061384133, 0.09984244118577137, 0.03964596441035533, 0.07459667672395427, 0.14978374403599717, 0.2619309810716006, 0.11513785638977614, 0.10002634343383036, 0.10567751482470703, 0.19276390087623715, 0.032988338487046055, 0.07182690458989587, 0.14816953220655774, 0.15711218983124164, 0.0813835210313427, 0.1214738596639029, 0.08615770487961318, 0.40424180444480695, 0.3248766877512718, 0.12822981341823345, 0.05409361503359867, 0.11364562302865533, 0.11092264350497759, 0.4644193891628466, 0.12223634598227125, 0.21164356240445445]"
2019.12.10,"[0.05993869394297952, 0.08269976221048858, 0.13055664290142172, 0.09308532109635531, 0.14029400092094924, 0.22549993508548613, 0.11039562993295762, 0.10531081342337414, 0.0777367795997793, 0.08211934036068748, 0.11565529143347271, 0.1774763591156656, 0.9013253579556892]"
2019.12.09,"[0.34787874032073296, 0.20204254526434334, 0.08022812206708442, 0.3031044566302986, 0.2650235785041811, 0.11649727953860367, 0.20241469239773063, 0.19503984831286775, 0.06675565814304553, 0.14534991782502446, 0.2535221476270881, 0.19989194349350708, 0.5935171371531324, 0.11116836263490742, 0.19447237086782884, 0.2116017022892978]"
2019.12.06,"[0.32311198705593275, 0.08793772529524552, 0.18765840134413497, 0.07451639015066489, 0.28152534753066577, 0.10820341433806586, 0.1880040539690556, 0.1811542518676372, 0.13500192832583163, 0.23547298350842596, 0.1856609087382337, 0.27563124633671077, 0.2952994941354536, 0.3097616472533147, 0.25326360840020434, 0.20354016165645622, 0.18062717520665214, 0.427204216644393]"
2019.12.06,"[0.050790812816736926, 0.04166387327187071, 0.02599133894080298, 0.05864464430325784, 0.021978312145002135, 0.03026599572441739, 0.09353128006866882, 0.11497055360029955, 0.07673689953389137, 0.014367112687209983, 0.069068652758445, 0.04570671194768028, 0.020562430847146804, 0.04901842271509545, 0.08212460045347976, 0.039880669599485406, 0.8018168376957434, 0.055111958455337846, 0.06586257016161198, 0.031097703270415684, 0.06460125153316722, 0.04069795490857594, 0.03831715787997496, 0.14949786878569787, 0.05403546725408594, 0.09152299616116623, 0.049603677522085804, 0.028540910427679096, 0.07689143466396382, 0.05390903595916993, 0.11744614285405477, 0.03644216780945292, 0.04469499030313982, 0.09319819288169985, 0.14177521557488726, 0.09066919564286761, 0.06358913514811873, 0.17225875224054088, 0.02225710985947492, 0.06770713760086595, 0.052595364927223325, 0.13258390570274914, 0.03612906256162992, 0.1381361906719223, 0.04019646649366038, 0.0320792386381163, 0.036062808927679754, 0.04289013896331672, 0.036419585523769955, 0.06718207597364202, 0.049070695840124724, 0.04791214690759586, 0.04241191880552112, 0.09741709117269422, 0.08045101419686936, 0.10364238669494498, 0.043710403486781645, 0.06018429710948681, 0.07138558151341076, 0.10899692954420274, 0.057758343615235484, 0.11646493674225113, 0.0434920678069719, 0.050156258456024984, 0.052661716064998414, 0.10696331242466652, 0.05729872038342088]"
2019.12.06,"[0.05456182073691363, 0.10211183489004198, 0.016417098998133414, 0.01973094620139871, 0.15906648562190212, 0.045571084126698365, 0.19810268134735878, 0.03631226413722255, 0.049451862044930135, 0.035534911176654416, 0.04378448112282581, 0.030872786851266643, 0.043931384213007796, 0.041849799741999386, 0.1172205762056181, 0.030790224833967574, 0.05107234115178031, 0.03549875776010045, 0.2268063820718369, 0.07266241656625298, 0.07104697475169831, 0.04920941754959319, 0.36593426361600545, 0.07383789063500606, 0.048970348261427474, 0.4577919941709043, 0.03868400022584899, 0.044623810927380735, 0.03665649793194279, 0.09287313349747918, 0.05028566010415226, 0.045799841202231795, 0.09193025024060891, 0.19978907019492553, 0.33607480165042813, 0.04789669451617766, 0.4078565346634628, 0.18682390349865527, 0.25971890840424827, 0.11299288338445318, 0.07637322393611233, 0.06827753837903379]"
2019.12.06,"[0.2680796054264062, 0.06184388360506813, 0.12041116746064486, 0.09090503548227177, 0.17329695830140876, 0.32479955919278475, 0.3343146240992473, 0.08778188773255036, 0.17192767925876107, 0.09106000707872877, 0.09924292548598705, 0.13339795231869123, 0.10435511501538382, 0.10395339153104517, 0.19525074441827636, 0.10962016547409612, 0.1436521645671094, 0.11368584161767192, 0.11872417682103865, 0.1416358988417226, 0.10555600954526398, 0.2746110831763574, 0.13094305164263353, 0.09024033433538405, 0.1567961032239236, 0.11622273342570608, 0.17384840176514768, 0.18510138158727707, 0.16283808443415976, 0.2776222180908502, 0.137635256270222, 0.13697851848457734, 0.14732634330957514, 0.12401450351107948, 0.16252873843577656, 0.14927034179541418]"
2019.12.06,"[0.08218264695523338, 0.13420031422234593, 0.11371823571009317, 0.14264591773799024, 0.06260899751143438, 0.09462187911298234, 0.11614290980451294, 0.10137774391457768, 0.19712256360029823, 0.3490143482506471, 0.43695783946416705, 0.10923312124969871, 0.14642840115241892, 0.15115712313906154, 0.13255237028888994, 0.37918546197078, 0.0983720428250396, 0.10158190153545435, 0.09587228995968936, 0.14752409315412934, 0.14840166632537133, 0.11978381394942518, 0.11768234107786218, 0.14039300673767655, 0.127896293162791, 0.16461317886268934, 0.10318298976838838, 0.10737459872066385, 0.14952663022490287, 0.27384560494043064, 0.13342619068249506, 0.18568366780212475]"
2019.12.05,"[0.3531658583444776, 0.2051132209303685, 0.08144744219512959, 0.3077110877634627, 0.20549102401678873, 0.1980040958446734, 0.06777022155968211, 0.1475589696618052, 0.2573752187141623, 0.20292993396188547, 0.6025375077292432, 0.33857375280688307, 0.19742799378456038]"
2019.12.05,"[0.13442413531819203, 0.17459416156780985, 0.13647832147923084, 0.1200405426028356, 0.10223125402807777, 0.20218635887154418, 0.4183204947282439, 0.27666783924962834, 0.5966040851401545, 0.18925505557318875, 0.14286293887161794, 0.16235303100969584, 0.2909903253512476, 0.1979976247117907, 0.1575477644737311, 0.16828939512750893]"
2019.12.05,"[0.07094668524877953, 0.09738369429782916, 0.05373506182375109, 0.11393245539933346, 0.23454025673061046, 0.06030840281231158, 0.13924883654069653, 0.08870687249447425, 0.11410304362205728, 0.07943935814971297, 0.09358606452966715, 0.1111484427074901, 0.10234079645255924, 0.10981635427767521, 0.08571067112279901, 0.06848961490405896, 0.05038998166510898, 0.47854155141706217, 0.07062177540900863, 0.25495511485961103, 0.08307513071997265, 0.11254895108034767, 0.09157054966498683, 0.06810723637802862, 0.08959915023427975, 0.5194355547639161, 0.09848118512415746, 0.0752245826243979, 0.08271801806097283, 0.09542078340407877, 0.06674807804915434, 0.38953477719131663, 0.09609803034644986]"
2019.12.05,"[0.061716805262245246, 0.06718705197788896, 0.1138655011020182, 0.09403511447331235, 0.14364071965318073, 0.09474441467665198, 0.06852399438361469, 0.07488564057445625, 0.15826472186781113, 0.9112236193598489, 0.19411476692013638, 0.19209287876041947]"
2019.12.05,"[0.09415668870492366, 0.15957239119557112, 0.1327758860766139, 0.07990183746965471, 0.19206058959453304, 0.6223669135450259, 0.22991814259245194, 0.1767313840025824, 0.27900140931963485, 0.18002051581852635, 0.4813633205397674, 0.20705732025780257, 0.2202287404016062]"
2019.12.04,"[0.34418157161339696, 0.09367199518656497, 0.1998952873571394, 0.0793754775447969, 0.29988313787114007, 0.393310460766058, 0.2002634794033753, 0.19296701332674282, 0.14380517505833199, 0.25082777731299727, 0.19776754164689983, 0.5872093846738429, 0.19240556689081353]"
2019.12.04,"[0.06289409647028565, 0.20540607589922338, 0.23207513028315221, 0.09655173062464698, 0.15262827304543614, 0.8025655885338513, 0.09382717477622998, 0.1554805582810224, 0.14539974140246478, 0.2519557968803311, 0.20957309764516419, 0.24848184205456492]"
2019.12.04,"[0.10858090169921229, 0.05885102732290798, 0.39041930878306164, 0.48739639824994185, 0.4464594403587309, 0.11115727516145602, 0.15555019545841273, 0.14672568993004512, 0.1173474378326415, 0.1884536523246296, 0.4676465721800903, 0.17653973681506765, 0.14885898220902175, 0.12670518379691523]"
2019.12.04,"[0.057040602073775065, 0.6200454362260076, 0.06865380397596274, 0.16351140962154637, 0.08616225568651424, 0.12111636121749665, 0.18497790379747625, 0.1736458968670544, 0.13582354283022827, 0.1618140390424403, 0.3046961005836237, 0.19722296683551632, 0.1889750329208932, 0.11347793776433905, 0.1448931372093928, 0.49842413082474923]"
2019.12.03,"[0.363191397945518, 0.09884568404019145, 0.2109358979263101, 0.08375954156101523, 0.31644627442763545, 0.21132442594469875, 0.20362496167061833, 0.06969405712862083, 0.1517478182123641, 0.2646814896533776, 0.20869063262825252, 0.6196421159526111, 0.23212337146823925, 0.2030325054418295]"
2019.12.03,"[0.39483211428112863, 0.14327597198216194, 0.15287488824010592, 0.12140873773563196, 0.22934308153666155, 0.30079394831279993, 0.14757631851344008, 0.10997858106636443, 0.3024952836709333, 0.21641243835724075, 0.08411520945458166, 0.0981702678868179, 0.1911392991045484, 0.44144081520024087, 0.31958753161385733, 0.26804388654121514, 0.21927386374750096]"
2019.12.03,"[0.054818617297689845, 0.05967744561770111, 0.05056928418279354, 0.22029123518249447, 0.38275728655624885, 0.25199125284078633, 0.18028063383393075, 0.07747126626235136, 0.10131481334343702, 0.11403807798004817, 0.17187305182731527, 0.13812907813443284, 0.050642579151154506, 0.0724804318298275, 0.1225795685444772, 0.30509285934952196, 0.5408419015017922, 0.06899757470382513, 0.1290959990029382, 0.10950464816213552, 0.14148422834796257, 0.16306527959742492, 0.13569951270679145, 0.15578149636839286, 0.1453943484298957, 0.19053557876719862, 0.18266432114386744]"
2019.12.03,"[0.080271367662426, 0.286999880773344, 0.1362772576366579, 0.17987491613457862, 0.13623736902070271, 0.21417426440589554, 0.09749250041656879, 0.1688233741581499, 0.1529031111183809, 0.15314671667046809, 0.17652250212088882, 0.2566565566248023, 0.18561550782004818, 0.12159443409551171, 0.25551281766727374, 0.4044239752062551, 0.18414293153323696, 0.20029470903037785, 0.44803621047944214, 0.24720593343374844]"
2019.12.03,"[0.3097891252610883, 0.036763826576400704, 0.052616949425524376, 0.10205015112127855, 0.055452950474093585, 0.07794897576303207, 0.0641860046753864, 0.08252219637761889, 0.09365835989647597, 0.08908992137490158, 0.0952696415301225, 0.06913534369617909, 0.1561313736390512, 0.2561144794154329, 0.13794716391890063, 0.2800733200838787, 0.14525553080655343, 0.09619485689222525, 0.6548059315015968, 0.10132997532552, 0.17443221072692816, 0.09245021037289793, 0.10398827996031582, 0.2611355054811742, 0.195973692509732, 0.09133383985882117, 0.13149445453616307]"
2019.12.03,"[0.12915893217680993, 0.4028686389205841, 0.18179969938636306, 0.28994904482285544, 0.121479669081915, 0.04453836831336496, 0.10705717851722776, 0.05849808861458852, 0.0637439921595108, 0.0757315702230535, 0.12729404238059627, 0.06717972970374526, 0.09851247133368042, 0.14704958829466921, 0.4420250444198497, 0.26543236799938763, 0.06068094173710385, 0.12748497998137814, 0.12275848796243663, 0.15228286004828573, 0.13700435044893314, 0.14169182183215587, 0.14274175267491965, 0.12953853989329267, 0.13296038304621713, 0.13712185040876929, 0.38274222910620953, 0.1655771245005506]"
2019.12.03,"[0.04523848810433834, 0.6173050422847977, 0.24966925122191433, 0.09853710096614629, 0.42548792190060236, 0.09359856470658683, 0.04465323121568547, 0.08917060438537261, 0.06688460627306485, 0.05867152164742971, 0.18449555161118672, 0.2360474968546857, 0.0483333843228925, 0.08957352065916245, 0.36840570666023115, 0.09492120693001596, 0.18889414138527916, 0.23801563412105564]"
2019.12.03,"[0.44482440109647703, 0.0484251251024899, 0.20667765810663558, 0.04103432859010956, 0.15441796359083612, 0.1550290290989767, 0.05958493761630977, 0.10352917138418416, 0.19951431038466014, 0.0682871178064034, 0.07434221486064789, 0.15335828909785923, 0.1626141101353286, 0.1684669899440228, 0.12978610161370066, 0.05685935310028661, 0.13946599004592397, 0.11208452070487904, 0.06636015010745795, 0.05881407862740045, 0.07925630076337137, 0.17121213315121542, 0.07864605691295366, 0.13307089705185793, 0.09089358916052988, 0.24756689447670907, 0.055987922274777724, 0.1323189436586006, 0.480682916961621, 0.21603156461606524, 0.11011305546268506, 0.1264085346182265, 0.12885915307366322, 0.181189609941463]"
2019.12.02,"[0.4429255689850103, 0.20579540845268615, 0.08171832882319863, 0.30873450626178706, 0.1349731451771754, 0.20617446807708226, 0.19866263907723705, 0.1359912380444599, 0.14804973708992486, 0.25823122478712135, 0.2036048600745252, 0.30227074575874924, 0.11323327255422685, 0.3409625519922497, 0.22863394019267735, 0.3714954104742629]"
2019.12.02,"[0.019575825347093512, 0.024387020868119044, 0.05603028956509869, 0.06632470786345067, 0.033334331516712855, 0.039915085166304945, 0.20699081798864888, 0.26017002169337855, 0.06348276501582882, 0.04336167028222976, 0.04994303500458657, 0.04750692908460798, 0.0522844906269649, 0.15299451378468518, 0.050802246025582504, 0.1105986340382941, 0.051631246755337465, 0.0676851613209518, 0.2215932140731158, 0.08110072115591449, 0.07745706915752282, 0.16025749546615434, 0.056114333475250314, 0.034994237460056234, 0.14707048529068611, 0.11639108918251038, 0.049726031017957854, 0.38690995574779125, 0.17353716844255623, 0.216135602215975, 0.2576498948372429, 0.09301544481338055, 0.07071100383648371, 0.04619383844125305, 0.15560850414496197, 0.055946588692269456, 0.05484884297024662, 0.0437727311913004, 0.08984720219625669, 0.060407989590486086, 0.22180573359880984, 0.05469109845876877, 0.08941546655779836, 0.13924971252542093, 0.07288113455760921, 0.4383314260032903, 0.07436419161062197, 0.07641117582012602, 0.12894246070429358, 0.1693387020391751, 0.06015004046138892]"
2019.12.01,"[0.42410423339716996, 0.09233891175092816, 0.1970504979843186, 0.07824585354031209, 0.29561538161243556, 0.25847540206696956, 0.1974134501430407, 0.1902208229784125, 0.14175862639192108, 0.24725814740954977, 0.1949530330699126, 0.5788525742696223, 0.21684325139192132, 0.18966736671011278]"
2019.11.29,"[0.0521567634861333, 0.19812637345887502, 0.06537768191847022, 0.24758547685939733, 0.07086962227575958, 0.12272173456199471, 0.06872553181162609, 0.05040958649799729, 0.14937884834003753, 0.26247314455808396, 0.04322597524561297, 0.06252884386006502, 0.16672337385101899, 0.17660718353807128, 0.12614818345228024, 0.11999496636256146, 0.09311820139987523, 0.3373208418986891, 0.07898275971647822, 0.12956458417400565, 0.126226961618143, 0.08838989233390453, 0.04643458932051675, 0.2939854269781091, 0.07812417334097184, 0.3397040191333957, 0.13648106085466155, 0.07279949899820012, 0.07655409766503696, 0.17501746155946565, 0.06226046511605124, 0.20189086102840645, 0.21602853260473098, 0.08742184664482708, 0.0700307619726671, 0.1921510375501943, 0.06907051925208281, 0.06931978313042005, 0.08142205007274725, 0.20037064293805726, 0.20484755581131545]"
2019.11.29,"[0.16409905282966136, 0.050459570402311145, 0.1898864773206348, 0.07327109904978886, 0.12730895549275098, 0.041986048595341816, 0.10358122371709513, 0.10109500340603318, 0.1595968828206079, 0.2888526323506202, 0.2796778823363339, 0.1349513745357309, 0.0607329047935186, 0.19911372010579775, 0.08160252114036771, 0.07232318020335989, 0.09746080965876983, 0.3353463349861426, 0.09671039790376547, 0.16363616827656244, 0.08822510680217771, 0.15221546897857605, 0.3028570018684226, 0.21460608405430526, 0.10038547598643514, 0.14464295172073355, 0.17204416882614906, 0.22280734675435168, 0.19638017556459147, 0.19754837778671408, 0.1594530487207136, 0.14117726791097912, 0.15624849189094225, 0.15571048216650454, 0.14475160335014114]"
2019.11.29,"[0.14164470707140472, 0.1721738055792145, 0.23571748657220298, 0.08822852589767886, 0.11453293310921737, 0.18068629133258746, 0.18642761280365633, 0.5493746806701304, 0.19251842129988375, 0.6019962538725425, 0.3242684010776502]"
2019.11.29,"[0.04045325569049785, 0.04267938676971812, 0.05579860319537741, 0.9053335008496868, 0.0732876339637697, 0.05380848798583047, 0.12624626437158254, 0.06038820892030197, 0.10468522700489802, 0.03801117909941974, 0.052325064799887924, 0.08679259650292497, 0.06032676962019538, 0.06618648422395275, 0.08322045908627061, 0.08626539352745222, 0.04322078027655314, 0.0811443016407656, 0.06229423916092617, 0.08596835628863772, 0.07002988036899312, 0.0854557067265122, 0.10099951427260175, 0.13862269418559128, 0.10112343656823923, 0.12301279337778921, 0.119083013059721]"
